p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
BCKDK	3.01607967239866e-09	1.57086812615295	0.108	0.042	4.13625166272752e-05	1	BCKDK
TRPM4	3.34454872051395e-09	5.8652116417509	0.024	0.002	4.58671411531283e-05	1	TRPM4
SPTSSA	3.35516507073404e-09	1.45569678065718	0.124	0.052	4.60127337800466e-05	1	SPTSSA
HEXB	3.35688418749674e-09	1.05879745398072	0.181	0.089	4.60363097473303e-05	1	HEXB
GPR35	3.38729195494521e-09	2.20808023130652	0.039	0.006	4.64533218701186e-05	1	GPR35
DENND5A	3.54645031769002e-09	2.39362836400488	0.067	0.019	4.86360196568009e-05	1	DENND5A
RPS6KA4	3.57427926945773e-09	1.66164043289713	0.092	0.032	4.90176659013433e-05	1	RPS6KA4
TPRG1-AS1	3.66473373519114e-09	5.35445456675084	0.018	0	5.02581584444113e-05	1	TPRG1-AS1
RP11-481A20.11	3.73288492840735e-09	4.94205285468777	0.018	0	5.11927839081784e-05	1	RP11-481A20.11
ALDH3B1	3.94412779594511e-09	2.33895689590082	0.069	0.02	5.40897685935913e-05	1	ALDH3B1
ARPC1A	4.01864413673119e-09	1.20244275065128	0.202	0.105	5.51116856911315e-05	1	ARPC1A
TTC7A	4.0681665695609e-09	1.81936171090377	0.075	0.023	5.57908363349582e-05	1	TTC7A
LTA4H	4.30975850078801e-09	0.956981758162813	0.251	0.143	5.91040280798068e-05	1	LTA4H
MAP3K11	4.3103287301192e-09	1.37555447763333	0.118	0.048	5.91118482048547e-05	1	MAP3K11
CDC42EP1	4.43209378314084e-09	3.92777179128354	0.022	0.001	6.07817341419935e-05	1	CDC42EP1
SLC22A18AS	4.43907274059677e-09	5.31421367018684	0.02	0.001	6.08774435645441e-05	1	SLC22A18AS
VDR	4.52914771212866e-09	4.9436651182206	0.02	0.001	6.21127317241325e-05	1	VDR
CHMP1B	4.71223132381152e-09	0.77233996296458	0.358	0.236	6.46235403747512e-05	1	CHMP1B
RGS19	4.8308445640794e-09	0.512576648303331	0.377	0.244	6.62502023517849e-05	1	RGS19
DENND1A	6.26800436419459e-09	2.12949203042773	0.059	0.015	8.59594118505646e-05	1	DENND1A
NOTCH2NL	6.50948647369074e-09	1.12195280155148	0.175	0.086	8.92710975001949e-05	1	NOTCH2NL
CACNA2D4	6.6007826885784e-09	1.70002243471069	0.071	0.021	9.05231337911641e-05	1	CACNA2D4
ATP5I	6.88783840695258e-09	0.892413635963087	0.383	0.268	9.44598159129476e-05	1	ATP5I
SF3B5	7.03764766250022e-09	0.897355879028163	0.495	0.368	9.65143000435281e-05	1	SF3B5
UBL5	7.21937569791216e-09	0.753536449299804	0.558	0.418	9.90065183211674e-05	1	UBL5
PTPN18	7.46198175896134e-09	0.766774141306023	0.226	0.122	0.000102333617842396	1	PTPN18
SIGLEC7	7.53668336489935e-09	1.98865116173637	0.057	0.014	0.00010335807566623	1	SIGLEC7
CEBPG	7.91097172148449e-09	1.35462128098923	0.132	0.059	0.000108491066188438	1	CEBPG
ZNF524	8.74693108927765e-09	1.22787742391365	0.159	0.077	0.000119955412958354	1	ZNF524
CAST	9.13155654852946e-09	0.809652997175285	0.253	0.143	0.000125230166506533	1	CAST
KLF6	9.46641844794662e-09	0.417996612205018	0.754	0.62	0.00012982246259514	1	KLF6
TNNI2	1.01598201059938e-08	1.76995028302559	0.059	0.016	0.000139331772933599	1	TNNI2
PARVB	1.03449698161807e-08	0.942113698785778	0.106	0.042	0.000141870916059102	1	PARVB
MFSD1	1.05169182590689e-08	1.17402185509965	0.116	0.048	0.000144229017004872	1	MFSD1
TMEM14C	1.08851661506491e-08	1.38890950599	0.234	0.134	0.000149279168590001	1	TMEM14C
SNN	1.16232148748282e-08	0.91672618889567	0.124	0.053	0.000159400768793394	1	SNN
NACC2	1.22109087809483e-08	2.54052064539636	0.041	0.008	0.000167460403021924	1	NACC2
ICAM1	1.29566760959713e-08	2.75402650040271	0.043	0.009	0.00017768785598015	1	ICAM1
CLMN	1.35518718589612e-08	2.04300426281802	0.041	0.008	0.000185850370673794	1	CLMN
ANAPC11	1.35611546790449e-08	0.709893363557584	0.346	0.222	0.000185977675268422	1	ANAPC11
SMS	1.38363627400734e-08	0.731934649243293	0.255	0.148	0.000189751878617367	1	SMS
SLC31A1	1.39366980815207e-08	2.88521830030803	0.035	0.005	0.000191127877489975	1	SLC31A1
ETV6	1.40803516120141e-08	2.05422248509772	0.069	0.021	0.000193097942007161	1	ETV6
COPE	1.4650728535774e-08	0.646345644669611	0.55	0.408	0.000200920091139605	1	COPE
PEPD	1.68320314633352e-08	1.14823049468373	0.185	0.098	0.000230834479488179	1	PEPD
RNF135	1.74228310868327e-08	1.67567158589732	0.102	0.041	0.000238936705524823	1	RNF135
NANS	1.76632480053496e-08	1.34721024843642	0.187	0.099	0.000242233783145364	1	NANS
RARA	1.80705191450528e-08	2.41430631588608	0.084	0.029	0.000247819099555254	1	RARA
TET2	1.89866461557576e-08	2.38243100987903	0.059	0.016	0.000260382865380059	1	TET2
GAPT	2.03535915788033e-08	0.972292377905504	0.12	0.051	0.000279129154911709	1	GAPT
MRPL54	2.18571352956856e-08	0.75912243166583	0.32	0.205	0.000299748753445032	1	MRPL54
CHCHD5	2.33191189631966e-08	0.918131900568848	0.226	0.129	0.000319798397461279	1	CHCHD5
SHKBP1	2.33873378740807e-08	0.864883308236529	0.251	0.146	0.000320733951605143	1	SHKBP1
ZFAND5	2.36226648473336e-08	0.864932455676486	0.261	0.154	0.000323961225716334	1	ZFAND5
LMO2	2.3851521978546e-08	2.48205200543286	0.061	0.018	0.00032709977241378	1	LMO2
ATP6AP1	2.64397710978278e-08	0.876346135675886	0.149	0.07	0.00036259502083561	1	ATP6AP1
GPR162	2.6833669339128e-08	4.32316797912897	0.022	0.002	0.000367996941316802	1	GPR162
BAG1	2.81673684117738e-08	0.81731795959363	0.263	0.156	0.000386287290399066	1	BAG1
NDUFB10	2.8315185508893e-08	0.708322589112917	0.43	0.308	0.000388314454068958	1	NDUFB10
FLNA	2.83373793427475e-08	0.660750884019621	0.308	0.19	0.000388618820306439	1	FLNA
CHST13	2.85824686292536e-08	2.82971643811651	0.029	0.004	0.000391979974781585	1	CHST13
METTL9	2.89246718950069e-08	0.829642274618728	0.342	0.231	0.000396672950368125	1	METTL9
TRAPPC5	2.89518302909565e-08	1.46679180159953	0.106	0.043	0.000397045400610177	1	TRAPPC5
AKT1	2.94386415402384e-08	1.83636189295395	0.063	0.019	0.000403721530082829	1	AKT1
IQSEC1	3.00157297322335e-08	1.11542689182382	0.112	0.046	0.00041163571754785	1	IQSEC1
SDHB	3.03418457782336e-08	1.36042636331963	0.308	0.195	0.000416108073002695	1	SDHB
COX17	3.1255453146982e-08	0.749741168339737	0.279	0.172	0.000428637284457712	1	COX17
ANKRD13D	3.19510744994326e-08	1.33872460510217	0.12	0.053	0.000438177035685219	1	ANKRD13D
MILR1	3.33020788311445e-08	1.98089406751979	0.051	0.013	0.000456704709090315	1	MILR1
IER2	3.44957397120491e-08	0.231787544264199	0.723	0.611	0.000473074574411041	1	IER2
PGP	3.45683374637749e-08	1.12614655781782	0.12	0.052	0.00047407017997821	1	PGP
KCNE1	3.57801132177054e-08	5.16248138161898	0.02	0.001	0.000490688472667612	1	KCNE1
SSR3	3.65828396266448e-08	0.926954024778418	0.271	0.162	0.000501697062639807	1	SSR3
GNB1	3.66092473729599e-08	0.948715958041566	0.189	0.101	0.000502059218472772	1	GNB1
DLEU7	4.15279189561679e-08	4.86893159080621	0.018	0.001	0.000569513880564886	1	DLEU7
OXA1L	4.19535543372857e-08	0.672298030133872	0.295	0.181	0.000575351044181536	1	OXA1L
FOS1	4.25653540269142e-08	0.216053351838071	0.965	0.905	0.000583741265125101	1	FOS
AGPAT3	4.29407633874264e-08	2.31154602382873	0.061	0.018	0.000588889629095166	1	AGPAT3
THG1L	4.46811278800576e-08	1.73888796636347	0.073	0.024	0.00061275698774711	1	THG1L
XXbac-B135H6.15	4.4683844433777e-08	3.0673564523295	0.037	0.007	0.000612794242564818	1	XXbac-B135H6.15
LY96	4.61014356360875e-08	3.47936716388914	0.031	0.005	0.000632235088313304	1	LY96
FAM195A	4.68173968827189e-08	1.2749784930763	0.126	0.057	0.000642053780849607	1	FAM195A
TFEC	5.00139132836826e-08	3.21612040522114	0.026	0.003	0.000685890806772423	1	TFEC
EMR2	5.16882125444224e-08	1.71675976571571	0.081	0.029	0.000708852146834209	1	EMR2
SH3BP2	5.52897199518745e-08	1.1814757486697	0.126	0.057	0.000758243219420007	1	SH3BP2
CD300A	5.75338638190161e-08	0.717201450331447	0.202	0.109	0.000789019408413987	1	CD300A
NINJ2	5.98274822117893e-08	1.83757420338621	0.065	0.02	0.000820474091052479	1	NINJ2
SLC25A37	6.09659607126569e-08	1.90343352910773	0.073	0.025	0.000836087185213377	1	SLC25A37
IDH3G	6.43812759374028e-08	1.11754464767948	0.287	0.18	0.000882924818205541	1	IDH3G
STRN4	6.50933168248526e-08	2.58054094125346	0.045	0.01	0.000892689746936029	1	STRN4
NEK6	6.56604442132587e-08	2.26935524426442	0.043	0.01	0.00090046733194063	1	NEK6
LILRA6	6.79190630085377e-08	2.20105088337202	0.047	0.011	0.000931442030099086	1	LILRA6
TMEM179B	7.00141411182994e-08	0.812006551669484	0.244	0.143	0.000960173931296357	1	TMEM179B
GAS2L1	7.37699634634992e-08	1.76583793338176	0.041	0.009	0.00101168127893843	1	GAS2L1
DUSP23	7.92237279947739e-08	1.02813278002081	0.165	0.085	0.00108647420572033	1	DUSP23
ZDHHC7	8.2305219697255e-08	1.32385435708161	0.114	0.05	0.00112873378292816	1	ZDHHC7
H1F0	8.35292644964719e-08	2.21478436196281	0.061	0.019	0.00114552033330462	1	H1F0
GPR42	8.83507625689153e-08	3.11678241530191	0.024	0.003	0.0012116423578701	1	GPR42
COX5A	9.70681617016085e-08	0.730923580963933	0.456	0.326	0.00133119276957586	1	COX5A
AHNAK	9.83356425981711e-08	0.64626119174873	0.371	0.253	0.00134857500259132	1	AHNAK
SNX27	1.00663681196904e-07	1.68494366625774	0.086	0.033	0.00138050172393434	1	SNX27
PHLDA2	1.01908993421937e-07	2.6567212521785	0.035	0.006	0.00139757993578845	1	PHLDA2
SQRDL	1.10381228978846e-07	0.709350609994715	0.22	0.125	0.00151376817421589	1	SQRDL
INPPL1	1.15172646369729e-07	2.00808644979771	0.051	0.014	0.00157947767231446	1	INPPL1
TIMM8B	1.18368958551855e-07	0.958691570713698	0.179	0.096	0.00162331189758013	1	TIMM8B
LYN	1.20992280761753e-07	0.833031639897325	0.236	0.135	0.00165928813836668	1	LYN
COQ2	1.31793265789082e-07	1.56950755803521	0.077	0.028	0.00180741284703147	1	COQ2
HHEX	1.34028403133241e-07	0.998035960648106	0.134	0.064	0.00183806552056927	1	HHEX
ZG16B	1.37397984263441e-07	2.49950892430312	0.041	0.009	0.00188427595618884	1	ZG16B
TLR4	1.37856502563733e-07	2.51359186821045	0.041	0.009	0.00189056407615904	1	TLR4
CTD-2267D19.2	1.38316500807159e-07	2.25791119944347	0.041	0.009	0.00189687249206938	1	CTD-2267D19.2
RNF19B	1.40079321033324e-07	2.04900317370515	0.039	0.008	0.001921047808651	1	RNF19B
MYD88	1.44142950283423e-07	0.834326731563961	0.204	0.114	0.00197677642018687	1	MYD88
SNAI1	1.44295254460205e-07	3.51757366199494	0.022	0.002	0.00197886511966725	1	SNAI1
MYO1F	1.46625482028443e-07	0.60036321951221	0.334	0.215	0.00201082186053806	1	MYO1F
CTDSPL	1.46648459940585e-07	3.02778593438211	0.031	0.005	0.00201113697962519	1	CTDSPL
PFKFB4	1.4785961027245e-07	2.83879877012545	0.031	0.005	0.00202774669527638	1	PFKFB4
TRMT1	1.47973476349427e-07	1.19118052553963	0.134	0.065	0.00202930825465604	1	TRMT1
KDELR1	1.48559977571225e-07	1.00006926158766	0.175	0.093	0.00203735153241179	1	KDELR1
GAA	1.48687830706508e-07	1.69015252488778	0.065	0.021	0.00203910491030905	1	GAA
PLCB2	1.53156313463855e-07	1.73707705950623	0.092	0.037	0.00210038568284331	1	PLCB2
NDUFA21	1.55279341601991e-07	0.47365240318701	0.348	0.237	0.0021295008907297	1	NDUFA2
HN1	1.6783759310936e-07	0.514371197555034	0.34	0.221	0.00230172475190176	1	HN1
TCIRG1	1.77288160533644e-07	1.00724456722237	0.163	0.085	0.00243132983355839	1	TCIRG1
KIAA1598	1.77780667183295e-07	2.95012561369655	0.026	0.004	0.00243808406975171	1	KIAA1598
GM2A	1.81728736482872e-07	1.9608540840557	0.053	0.015	0.0024922278921261	1	GM2A
ETHE1	1.86260759362785e-07	0.648733542075756	0.214	0.123	0.00255438005390124	1	ETHE1
UBAC1	1.8669091280585e-07	1.46657105931742	0.086	0.033	0.00256027917821942	1	UBAC1
RP11-443B7.1	1.99302347659018e-07	7.0274374505902	0.012	0	0.00273323239579577	1	RP11-443B7.1
CCDC149	1.99302347659018e-07	6.96315918930273	0.012	0	0.00273323239579577	1	CCDC149
ELANE	1.99302347659018e-07	7.57190756708412	0.012	0	0.00273323239579577	1	ELANE
LRRFIP1	2.00899989812025e-07	0.640440152318337	0.446	0.335	0.00275514246028211	1	LRRFIP1
HM13	2.08484127885361e-07	0.82925236903959	0.218	0.125	0.00285915132981984	1	HM13
HLX	2.13354871384499e-07	4.50195418873587	0.02	0.002	0.00292594870616702	1	HLX
AC026806.2	2.16320720190943e-07	4.49349116543638	0.02	0.002	0.00296662235669859	1	AC026806.2
RP11-262H14.1	2.19326390597191e-07	4.11317284508011	0.02	0.002	0.00300784212064988	1	RP11-262H14.1
FUCA2	2.46066783164207e-07	1.54832088811329	0.084	0.032	0.00337455986431394	1	FUCA2
ARL6IP4	2.47944199639068e-07	0.415277474826178	0.601	0.475	0.00340030675385018	1	ARL6IP4
VAMP3	2.85449132274245e-07	1.23624071477574	0.126	0.061	0.003914649400009	1	VAMP3
NAIP	2.90674768142029e-07	3.02087744355932	0.029	0.005	0.00398631377029978	1	NAIP
SIGLEC14	2.94320129073456e-07	1.90396547778203	0.039	0.009	0.00403630625011337	1	SIGLEC14
PHACTR1	3.04788799330356e-07	1.86419391114156	0.09	0.036	0.0041798735940165	1	PHACTR1
ANKRD22	3.0542529303412e-07	5.51485390172626	0.018	0.001	0.00418860246866993	1	ANKRD22
THBD	3.06326257828096e-07	4.96196717510583	0.018	0.001	0.00420095829985451	1	THBD
UQCR10	3.06439745553282e-07	0.643225112499737	0.444	0.325	0.00420251467051771	1	UQCR10
CTD-2006K23.1	3.14337413619407e-07	1.4479051099206	0.067	0.023	0.00431082329037654	1	CTD-2006K23.1
FAM127A	3.27371377962681e-07	1.63355013819732	0.092	0.038	0.00448957107738021	1	FAM127A
TNS3	3.31307800604264e-07	3.55156670586595	0.024	0.003	0.00454355517748688	1	TNS3
LINC00694	3.56787813158677e-07	4.91036773778825	0.014	0	0.00489298806965809	1	LINC00694
MAFG	3.60297319151569e-07	1.90624935591326	0.051	0.014	0.00494111743484462	1	MAFG
WLS	3.64543998294773e-07	4.27304252024385	0.014	0	0.00499935639261452	1	WLS
CALHM2	3.74793892421088e-07	1.16278235340683	0.126	0.06	0.0051399234406628	1	CALHM2
ORAI3	3.8782093206681e-07	1.42337027818306	0.118	0.055	0.00531857626236423	1	ORAI3
IFIT11	3.9306096943016e-07	0.689247061899793	0.136	0.067	0.00539043813476521	1	IFIT1
PEA15	3.9414657959073e-07	1.64831763285373	0.067	0.023	0.00540532619250727	1	PEA15
ADPRH	4.03470974163968e-07	2.76041619374492	0.031	0.005	0.00553320093968466	1	ADPRH
WASF2	4.21557427214484e-07	0.627284658069199	0.277	0.176	0.00578123855681943	1	WASF2
GLA	4.46125298387499e-07	1.20745345155743	0.067	0.023	0.00611816234208616	1	GLA
C1orf85	4.58361640700339e-07	1.69820853862076	0.061	0.02	0.00628597154056445	1	C1orf85
ZNF516	4.74265987742574e-07	3.03172956747048	0.033	0.006	0.00650408375590166	1	ZNF516
FAM46A	5.08664344654552e-07	1.17687425065677	0.116	0.054	0.00697582282259253	1	FAM46A
DOK3	5.15610734528465e-07	4.02021291884921	0.063	0.021	0.00707108561332337	1	DOK3
ATP6V1B2	5.40709535500032e-07	1.02751860621019	0.138	0.069	0.00741529056984744	1	ATP6V1B2
ATP5EP2	5.50853118103025e-07	0.671410872859316	0.373	0.26	0.00755439966166489	1	ATP5EP2
TMEM208	5.55790732900742e-07	1.51866379227862	0.193	0.112	0.00762211411100078	1	TMEM208
SPINT2	5.58575290023982e-07	0.577132717292157	0.232	0.137	0.00766030152738888	1	SPINT2
NAMPT	5.58987049428118e-07	1.09620403387899	0.149	0.078	0.00766594839585721	1	NAMPT
H2AFJ	5.71907343439186e-07	0.939461868623265	0.224	0.136	0.007843137307925	1	H2AFJ
UBTD1	5.86262673473031e-07	3.81812136828163	0.022	0.003	0.00804000630400914	1	UBTD1
SRGAP2	5.92331832703014e-07	2.32888376799307	0.039	0.009	0.00812323875368913	1	SRGAP2
AGAP3	6.15321029200667e-07	2.99521142352563	0.022	0.003	0.00843851259445794	1	AGAP3
RP11-395A13.2	6.33567218973794e-07	2.00511299119968	0.039	0.009	0.00868874084100661	1	RP11-395A13.2
TK2	6.45848099446535e-07	2.10589859502551	0.039	0.009	0.00885716083580979	1	TK2
KIAA2013	7.39882424457406e-07	2.20606064163094	0.053	0.016	0.0101467475690089	1	KIAA2013
ZEB2	8.01713889435233e-07	1.08254159799344	0.136	0.069	0.0109947042797148	1	ZEB2
TFEB	9.1494371887889e-07	1.47312228628223	0.069	0.025	0.0125475381607051	1	TFEB
FEZ2	9.18701405933754e-07	1.28059322642764	0.088	0.036	0.0125990710809755	1	FEZ2
RP11-362F19.1	9.33951119739956e-07	1.50858175936591	0.063	0.022	0.0128082056561138	1	RP11-362F19.1
ADAMTSL4	9.58531697714425e-07	3.08498878246464	0.031	0.006	0.0131453037024556	1	ADAMTSL4
SH3BGRL	9.94646034355187e-07	0.387229989824956	0.534	0.419	0.013640575715147	1	SH3BGRL
CPM	1.0171337332156e-06	2.7435546914192	0.031	0.006	0.0139489720173188	1	CPM
VPS37C	1.0712264883398e-06	2.3516670520707	0.031	0.006	0.014690800061092	1	VPS37C
LMO4	1.08274666093812e-06	0.802293293837084	0.13	0.064	0.0148487877081053	1	LMO4
DNAJC4	1.24301751086376e-06	0.866173592270818	0.185	0.105	0.0170467421439856	1	DNAJC4
TAF6L	1.25130959355105e-06	1.25256042956218	0.043	0.011	0.0171604597659591	1	TAF6L
RP11-22N19.2	1.25216184097742e-06	2.29751346889934	0.037	0.009	0.0171721474871643	1	RP11-22N19.2
FAM214B	1.26847055582048e-06	2.22982188122887	0.053	0.017	0.0173958052025221	1	FAM214B
ADAM15	1.27236381258219e-06	1.8611154331678	0.049	0.014	0.0174491973257521	1	ADAM15
ERCC1	1.29267475431751e-06	0.884026496598635	0.181	0.103	0.0177277415807104	1	ERCC1
SQSTM1	1.325143844511e-06	0.425705081610054	0.291	0.188	0.0181730226836238	1	SQSTM1
KIAA0513	1.62921033714505e-06	1.93156261502047	0.045	0.013	0.0223429905636072	1	KIAA0513
CNTLN	1.6558555349735e-06	2.86718762200549	0.026	0.005	0.0227084028066266	1	CNTLN
RPL26L1	1.66071979174784e-06	1.39395943121306	0.138	0.073	0.0227751112240299	1	RPL26L1
CSNK2B	1.68407991526478e-06	0.315686155326937	0.432	0.319	0.0230954719579412	1	CSNK2B
ATP5J2	1.68451676960151e-06	0.58313279752116	0.418	0.305	0.0231014629783151	1	ATP5J2
TMEM255B	1.70028953149644e-06	3.45544567057377	0.018	0.002	0.0233177706349422	1	TMEM255B
CMTM2	1.72303390210672e-06	3.70076838639675	0.018	0.002	0.0236296869334915	1	CMTM2
AAED1	1.8318023562959e-06	1.19912243921889	0.094	0.041	0.0251213375142419	1	AAED1
SFXN5	1.88506050300912e-06	1.63926752567264	0.045	0.013	0.0258517197382671	1	SFXN5
NKIRAS2	2.00959307359721e-06	0.883041783621478	0.086	0.036	0.0275595594113121	1	NKIRAS2
FAM3D	2.07513705019324e-06	6.97467537870093	0.01	0	0.0284584295063501	1	FAM3D
RP11-472N13.3	2.07513705019324e-06	6.61465353098651	0.01	0	0.0284584295063501	1	RP11-472N13.3
IL27	2.07513705019324e-06	6.42846517749885	0.01	0	0.0284584295063501	1	IL27
FZD2	2.07513705019324e-06	7.22649930676883	0.01	0	0.0284584295063501	1	FZD2
MPO	2.07513705019324e-06	6.61831373285013	0.01	0	0.0284584295063501	1	MPO
CEACAM4	2.11677327384824e-06	0.675978942253315	0.029	0.005	0.0290294286775548	1	CEACAM4
SERINC2	2.15107316572178e-06	2.96464431332327	0.022	0.003	0.0294998173947085	1	SERINC2
AP1B1	2.20468222276414e-06	1.20782345630579	0.086	0.036	0.0302350120029874	1	AP1B1
PLOD1	2.38436394297898e-06	2.36419415550449	0.031	0.006	0.0326991671140138	1	PLOD1
ENY2	2.44307036734499e-06	0.878274207027038	0.275	0.178	0.0335042670177692	1	ENY2
ST6GALNAC2	2.5357986866169e-06	2.54302860717328	0.031	0.006	0.0347759431882642	1	ST6GALNAC2
PRRG4	2.5656933301442e-06	4.44951209978817	0.016	0.001	0.0351859183295975	1	PRRG4
FFAR3	2.6098068101673e-06	3.49989115168698	0.016	0.001	0.0357908905946344	1	FFAR3
CTA-217C2.1	2.62599117963651e-06	1.90624129364021	0.037	0.009	0.0360128430375351	1	CTA-217C2.1
CSF2RB	2.66252142196579e-06	2.09994213802777	0.037	0.009	0.0365138187808389	1	CSF2RB
ZNF106	2.92435169520898e-06	1.49268468529691	0.126	0.065	0.040104559148096	1	ZNF106
IRF2BP2	3.07423467275953e-06	0.753585273215879	0.167	0.093	0.0421600543022242	1	IRF2BP2
KDM6B	3.16018542280088e-06	1.31273610427776	0.096	0.044	0.0433387828882912	1	KDM6B
TOM1	3.3413618291151e-06	1.21335401893154	0.092	0.041	0.0458234361244844	1	TOM1
C11orf21	3.37253026630607e-06	0.913181273206924	0.116	0.057	0.0462508800721214	1	C11orf21
TST	3.38555994712276e-06	5.12793975128477	0.014	0.001	0.0464295691148416	1	TST
FAM3B	3.38555994712276e-06	5.49580222528739	0.014	0.001	0.0464295691148416	1	FAM3B
RP11-84C10.2	3.39609072359607e-06	4.60815655787456	0.014	0.001	0.0465739881833966	1	RP11-84C10.2
FAM114A1	3.41724658836765e-06	4.39990274776912	0.014	0.001	0.046864119712874	1	FAM114A1
S100P	3.43852879889126e-06	4.37248903561635	0.014	0.001	0.0471559839479948	1	S100P
HGF	3.50213683448567e-06	5.32388125103643	0.012	0	0.0480283045481365	1	HGF
GPR84	3.50213683448567e-06	5.55224481839316	0.012	0	0.0480283045481365	1	GPR84
ZCCHC24	3.51446945477703e-06	5.17096989057628	0.012	0	0.0481974341028121	1	ZCCHC24
ITPRIPL2	3.51446945477703e-06	5.10213273201025	0.012	0	0.0481974341028121	1	ITPRIPL2
HP	3.52684371045216e-06	5.14666004166121	0.012	0	0.048367134645141	1	HP
S1PR3	3.56421763188924e-06	3.64198563397834	0.012	0	0.048879680603729	1	S1PR3
AP001053.11	3.93455367514352e-06	3.31099076611593	0.02	0.003	0.0539584691009182	1	AP001053.11
AFMID	3.97119746024465e-06	2.92996828629627	0.02	0.003	0.0544610019697951	1	AFMID
BAIAP2-AS1	4.0361125163154e-06	2.93914596911017	0.02	0.003	0.0553512470487494	1	BAIAP2-AS1
CPNE8	4.06424348327912e-06	3.2874262857959	0.02	0.003	0.0557370351296898	1	CPNE8
MLTK	4.27866688732042e-06	1.78476836053137	0.039	0.01	0.0586776376927123	1	MLTK
NDUFB7	4.61972090153058e-06	0.528602956071418	0.373	0.267	0.0633548524435904	1	NDUFB7
FUCA1	4.7559917444561e-06	1.36195307731727	0.073	0.03	0.0652236707834709	1	FUCA1
ADAP1	4.79598617357564e-06	1.77428017045871	0.055	0.019	0.0657721543844164	1	ADAP1
NMI	5.09050197076356e-06	0.746428983178738	0.244	0.158	0.0698111440270515	1	NMI
TBL1X	5.11428222823389e-06	1.70755373612173	0.045	0.014	0.0701372664779996	1	TBL1X
RPS11	5.19491553139121e-06	0.194350352736951	0.931	0.949	0.071243071597499	1	RPS11
CAMKK2	5.23664284376596e-06	1.55529852689144	0.071	0.029	0.0718153199594064	1	CAMKK2
FADS1	5.45420516978719e-06	3.48443409883472	0.037	0.01	0.0747989696984615	1	FADS1
ACER3	5.53876181319842e-06	2.13328993274186	0.033	0.008	0.0759585795062032	1	ACER3
MCTP1	5.55235953490619e-06	2.33234593294888	0.031	0.007	0.0761450586617034	1	MCTP1
FAM49A	5.60493426120241e-06	1.53740903294938	0.09	0.041	0.0768660684581298	1	FAM49A
TOR4A	5.63149941876173e-06	2.04304045804299	0.035	0.009	0.0772303830288984	1	TOR4A
MTMR14	5.73428250483631e-06	0.801241491979103	0.167	0.095	0.0786399502713252	1	MTMR14
PRDX6	5.79465991237188e-06	0.460593222409749	0.371	0.266	0.079467966038268	1	PRDX6
SIL1	5.80932313739628e-06	1.17271876865973	0.067	0.026	0.0796690575062525	1	SIL1
RIN1	6.0468816318714e-06	2.2529509596496	0.047	0.015	0.0829269346994844	1	RIN1
FRAT1	6.25321290284344e-06	2.82749749933399	0.051	0.017	0.0857565617495949	1	FRAT1
C1orf43	6.39178919550116e-06	0.637065881037166	0.303	0.21	0.0876569970271029	1	C1orf43
SELO	6.51388950487515e-06	1.47915432814115	0.049	0.016	0.0893314806698578	1	SELO
CFL1	6.63692935522573e-06	0.173564701933198	0.91	0.911	0.0910188491775657	1	CFL1
OGFR	6.66896062004874e-06	0.936849269425773	0.161	0.092	0.0914581259433484	1	OGFR
GRAMD4	6.99620070676896e-06	2.26834261946847	0.022	0.004	0.0959458964926295	1	GRAMD4
FAM198B	7.1940651219531e-06	3.74212391435245	0.018	0.002	0.0986594090824649	1	FAM198B
